x1,x2,y
0.010101010101,-0.292929292929,12.7707809732
-0.919191919192,0.59595959596,20.6983536679
0.575757575758,-0.393939393939,37.2355704661
-0.636363636364,0.515151515152,37.1736663264
-0.494949494949,-0.171717171717,25.5467164657
0.333333333333,0.515151515152,35.3312114204
0.373737373737,0.555555555556,36.8599966848
0.171717171717,0.959595959596,6.54811343105
0.616161616162,0.79797979798,25.4998676387
0.737373737374,0.777777777778,20.2046760921
-0.434343434343,0.878787878788,22.8846665481
0.0707070707071,0.535353535354,21.0166353837
-0.191919191919,0.858585858586,10.899613766
0.272727272727,0.979797979798,12.5379845009
-0.333333333333,0.151515151515,19.3334988565
-0.373737373737,-0.636363636364,34.1079945187
-0.0707070707071,-0.575757575758,20.1955853796
-0.757575757576,-0.59595959596,28.6900355245
-0.69696969697,-0.151515151515,17.9788341371
-0.555555555556,0.737373737374,31.0417877803
0.030303030303,1.0,1.18163130102
-0.373737373737,-0.414141414141,35.9057757448
-0.0505050505051,-0.010101010101,0.522074848403
-0.59595959596,-0.272727272727,30.0894622023
0.555555555556,-0.010101010101,19.7258034489
-1.0,-0.59595959596,19.5919336543
-1.0,-0.0909090909091,2.5957291345
0.979797979798,-0.454545454545,20.8419972593
0.454545454545,-0.535353535354,39.8424425831
0.555555555556,-0.232323232323,28.6511602684
-0.434343434343,0.515151515152,39.5698391026
0.59595959596,0.616161616162,36.4242332883
0.79797979798,0.454545454545,27.4691093111
-0.757575757576,-0.838383838384,15.5287346546
0.333333333333,0.333333333333,30.2222222222
0.434343434343,0.59595959596,37.9416724476
-0.818181818182,0.313131313131,20.4767738338
-0.191919191919,0.232323232323,15.4135628456
-0.353535353535,-0.414141414141,34.9324313608
-0.737373737374,-0.737373737374,22.6724391943
-0.939393939394,-0.272727272727,13.0963101912
0.919191919192,-0.010101010101,2.1266552793
-0.636363636364,0.919191919192,19.0599860307
-0.575757575758,-0.434343434343,38.5695900659
-0.151515151515,0.89898989899,6.9778680086
-0.191919191919,0.171717171717,11.7747467996
0.89898989899,-0.878787878788,6.29040801803
0.979797979798,0.717171717172,13.6028579055
-0.494949494949,-0.919191919192,22.34636044
-0.252525252525,0.191919191919,16.6903994018
0.919191919192,-0.878787878788,5.64134776846
0.616161616162,0.010101010101,17.8525348997
-1.0,-0.858585858586,5.43164300572
-0.79797979798,-0.414141414141,26.418915248
0.575757575758,0.010101010101,19.2400865383
-0.010101010101,0.515151515152,20.240335575
0.353535353535,-0.171717171717,21.4878601569
-0.434343434343,-1.0,20.3497387933
-0.414141414141,-0.494949494949,38.9912876696
0.111111111111,0.373737373737,19.5063297494
0.535353535354,-1.0,21.0409012767
0.757575757576,-0.0707070707071,11.0738359772
-0.656565656566,0.030303030303,16.1519104011
-0.515151515152,0.717171717172,32.7825022619
0.979797979798,0.313131313131,15.0019584291
-0.838383838384,-0.959595959596,6.67197017607
-0.959595959596,0.454545454545,21.0428786981
0.676767676768,-1.0,15.8986806144
0.393939393939,0.232323232323,26.9613112788
0.515151515152,0.272727272727,31.7176288573
0.939393939394,-0.0505050505051,2.10062122593
0.0505050505051,-0.575757575758,19.7216908553
-0.79797979798,-0.131313131313,10.8997170276
0.030303030303,-0.494949494949,20.4215717274
0.212121212121,-0.0505050505051,8.18924563625
-0.535353535354,0.454545454545,39.8424425831
-0.0505050505051,0.131313131313,3.7339886056
-0.757575757576,-0.676767676768,24.9967824846
0.858585858586,0.878787878788,7.96657076057
0.191919191919,-0.515151515152,26.6880710696
-0.292929292929,0.656565656566,28.7208248076
-0.575757575758,-0.191919191919,25.6878220329
-0.171717171717,-0.616161616162,23.1390756733
-0.0707070707071,0.232323232323,9.92132619225
0.474747474747,-0.272727272727,31.5973025996
0.030303030303,0.474747474747,20.2814053526
0.373737373737,-0.212121212121,24.8418345551
-0.393939393939,-0.858585858586,22.4473621992
0.777777777778,0.353535353535,25.0495406125
-0.454545454545,-0.434343434343,39.1512800997
-0.313131313131,-0.434343434343,33.3112412695
0.777777777778,-0.0707070707071,9.84419060192
0.939393939394,-0.414141414141,20.3501288865
-0.212121212121,-0.535353535354,27.7283073302
0.89898989899,-0.616161616162,20.5877798972
-0.010101010101,0.59595959596,18.61216892
0.515151515152,0.858585858586,24.651743315
0.353535353535,0.151515151515,20.403471863
0.89898989899,0.515151515152,22.9755805725
-0.252525252525,0.959595959596,11.4637660332
